"Ida Aalberg","List_of_Finns"
"Jouko Ahola","List_of_Finns"
"Olavi Ahonen","List_of_Finns"
"Irina Björklund","List_of_Finns"
"Anna Easteden","List_of_Finns"
"Samuli Edelmann","List_of_Finns"
"Peter Franzén","List_of_Finns"
"George Gaynes","List_of_Finns"
"Gina Goldberg","List_of_Finns"
"Ville Haapasalo","List_of_Finns"
"Anna-Leena Härkönen","List_of_Finns"
"Ansa Ikonen","List_of_Finns"
"Anni-Kristiina Juuso","List_of_Finns"
"Kata Kärkkäinen","List_of_Finns"
"Marta Kristen","List_of_Finns"
"Vesa-Matti Loiri","List_of_Finns"
"Masa Niemi","List_of_Finns"
"Maila "Vampira" Nurmi","List_of_Finns"
"Kati Outinen","List_of_Finns"
"Turo Pajala","List_of_Finns"
"Tauno Palo","List_of_Finns"
"Pertti "Spede" Pasanen","List_of_Finns"
"Matti Pellonpää","List_of_Finns"
"Lasse Pöysti","List_of_Finns"
"Pentti Siimes","List_of_Finns"
"Maria Silfvan","List_of_Finns"
"Markku Toikka","List_of_Finns"
"Aino Aalto","List_of_Finns"
"Alvar Aalto","List_of_Finns"
"Marco Casagrande","List_of_Finns"
"Elna Kiljander","List_of_Finns"
"Juha Leiviskä","List_of_Finns"
"Yrjö Lindegren","List_of_Finns"
"Juhani Pallasmaa","List_of_Finns"
"Reima Pietilä","List_of_Finns"
"Viljo Revell","List_of_Finns"
"Aarno Ruusuvuori","List_of_Finns"
"Eero Saarinen","List_of_Finns"
"Eliel Saarinen","List_of_Finns"
"J. S. Sirén","List_of_Finns"
"Lars Sonck","List_of_Finns"
"Josef Stenbäck","List_of_Finns"
"Martti Välikangas","List_of_Finns"
"Wäinö Aaltonen","List_of_Finns"
"Eija-Liisa Ahtila","List_of_Finns"
"Helena Arnell","List_of_Finns"
"Margareta Capsia","List_of_Finns"
"Albert Edelfelt","List_of_Finns"
"Magnus Enckell","List_of_Finns"
"Alina Forsman","List_of_Finns"
"Akseli Gallen-Kallela","List_of_Finns"
"Jorma Gallen-Kallela","List_of_Finns"
"Pekka Halonen","List_of_Finns"
"Edvin Hevonkoski","List_of_Finns"
"Eila Hiltunen","List_of_Finns"
"Tove Jansson","List_of_Finns"
"Antti Jokinen","List_of_Finns"
"Eero Järnefelt","List_of_Finns"
"Ville Juurikkala","List_of_Finns"
"Rudolf Koivu","List_of_Finns"
"Mauri Kunnas","List_of_Finns"
"Touko Laaksonen (Tom of Finland)","List_of_Finns"
"Kari T. Leppänen","List_of_Finns"
"Otto Maja","List_of_Finns"
"Totte Mannes","List_of_Finns"
"Arno Rafael Minkkinen","List_of_Finns"
"Helvi Mustonen","List_of_Finns"
"Kalervo Palsa","List_of_Finns"
"Tuulikki Pietilä","List_of_Finns"
"Sampsa","List_of_Finns"
"Helene Schjerfbeck","List_of_Finns"
"Hugo Simberg","List_of_Finns"
"Kaj Stenvall","List_of_Finns"
"Kari Suomalainen","List_of_Finns"
"Reidar Särestöniemi","List_of_Finns"
"Kain Tapper","List_of_Finns"
"Salla Tykkä","List_of_Finns"
"Marja Vallila","List_of_Finns"
"Sari Baldauf","List_of_Finns"
"Aatos Erkko","List_of_Finns"
"Maija-Liisa Friman","List_of_Finns"
"Harry Harkimo","List_of_Finns"
"Antti Herlin","List_of_Finns"
"Fredrik Idestam","List_of_Finns"
"Kari Kairamo","List_of_Finns"
"Olli-Pekka Kallasvuo","List_of_Finns"
"Jorma Ollila","List_of_Finns"
"Jaana Tuominen","List_of_Finns"
"Björn Wahlroos","List_of_Finns"
"Rudolf Walden","List_of_Finns"
"Poju Zabludowicz","List_of_Finns"
"Johan Helsingius","List_of_Finns"
"Aapo Kyrölä","List_of_Finns"
"Jarkko Oikarinen","List_of_Finns"
"Linus Torvalds","List_of_Finns"
"Michael Widenius","List_of_Finns"
"Tatu Ylönen","List_of_Finns"
"Eero Rislakki","List_of_Finns"
"Eero Aarnio","List_of_Finns"
"Erik Bruun","List_of_Finns"
"Kaj Franck","List_of_Finns"
"Maija Isola","List_of_Finns"
"Stefan Lindfors","List_of_Finns"
"Vuokko Nurmesniemi","List_of_Finns"
"Katja Pettersson","List_of_Finns"
"Timo Sarpaneva","List_of_Finns"
"Esteri Tomula","List_of_Finns"
"Tapio Wirkkala","List_of_Finns"
"Jörn Donner","List_of_Finns"
"Renny Harlin","List_of_Finns"
"Klaus Härö","List_of_Finns"
"Risto Jarva","List_of_Finns"
"Matti Kassila","List_of_Finns"
"Aki Kaurismäki","List_of_Finns"
"Mika Kaurismäki","List_of_Finns"
"Ere Kokkonen","List_of_Finns"
"Edvin Laine","List_of_Finns"
"Armand Lohikoski","List_of_Finns"
"Rauni Mollberg","List_of_Finns"
"Visa Mäkinen","List_of_Finns"
"Risto Orko","List_of_Finns"
"Spede Pasanen","List_of_Finns"
"Mauritz Stiller","List_of_Finns"
"Samuli Torssonen","List_of_Finns"
"Mika Taanila","List_of_Finns"
"Casper Wrede","List_of_Finns"
"Kalevi Aho","List_of_Finns"
"Paavo Berglund","List_of_Finns"
"Linda Brava","List_of_Finns"
"Mikko Franck","List_of_Finns"
"Ralf Gothóni","List_of_Finns"
"Ilkka Kuusisto","List_of_Finns"
"Olli Mustonen","List_of_Finns"
"Sakari Oramo","List_of_Finns"
"Selim Palmgren","List_of_Finns"
"Jorma Panula","List_of_Finns"
"Einojuhani Rautavaara","List_of_Finns"
"Kaija Saariaho","List_of_Finns"
"Esa-Pekka Salonen","List_of_Finns"
"Jukka-Pekka Saraste","List_of_Finns"
"Jean Sibelius","List_of_Finns"
"John Storgårds","List_of_Finns"
"Elina Vähälä","List_of_Finns"
"Sauli Zinovjev","List_of_Finns"
"Jori Hulkkonen","List_of_Finns"
"Petri Kuljuntausta","List_of_Finns"
"Erkki Kurenniemi","List_of_Finns"
"Lassi Nikko","List_of_Finns"
"Mika Vainio","List_of_Finns"
"Ville Virtanen a.k.a. Darude","List_of_Finns"
"Ilpo Väisänen","List_of_Finns"
