"Colchians","List_of_Georgians"
"Iberians","List_of_Georgians"
"Svans","List_of_Georgians"
"Zans","List_of_Georgians"
"Music","List_of_Georgians"
"Media","List_of_Georgians"
"Sport","List_of_Georgians"
"Calligraphy","List_of_Georgians"
"Cinema","List_of_Georgians"
"Cuisine","List_of_Georgians"
"Dances","List_of_Georgians"
"Chokha","List_of_Georgians"
"Calendar","List_of_Georgians"
"Architecture","List_of_Georgians"
"Mythology","List_of_Georgians"
"Writing system","List_of_Georgians"
"Dialects","List_of_Georgians"
"Grammar","List_of_Georgians"
"Georgian Orthodox Church","List_of_Georgians"
"Christianity","List_of_Georgians"
"Catholic Church","List_of_Georgians"
"Islam","List_of_Georgians"
"Judaism","List_of_Georgians"
"Saint George","List_of_Georgians"
"Saint Nino","List_of_Georgians"
"St George's Cross","List_of_Georgians"
"Grapevine cross","List_of_Georgians"
"Bolnisi cross","List_of_Georgians"
"Borjgali","List_of_Georgians"
"Pharnavaz I of Iberia","List_of_Georgians"
"Vakhtang I of Iberia","List_of_Georgians"
"David the Builder","List_of_Georgians"
"Tamar The Great","List_of_Georgians"
"George V The Brilliant","List_of_Georgians"
"Heraclius II","List_of_Georgians"
"Zviad Gamsakhurdia","List_of_Georgians"
"Eduard Shevardnadze","List_of_Georgians"
"Joseph Stalin","List_of_Georgians"
"Grigol Bakurianis-dze","List_of_Georgians"
"Giorgi Saakadze","List_of_Georgians"
"Allahverdi Khan","List_of_Georgians"
"Imam-Quli Khan","List_of_Georgians"
"Daud Khan Undiladze","List_of_Georgians"
"Rostom-Khan Saakadze","List_of_Georgians"
"Prince Alexander of Imereti","List_of_Georgians"
"Yusef Khan-e Gorji","List_of_Georgians"
"Pyotr Bagration","List_of_Georgians"
"Alexandre Bagrationi","List_of_Georgians"
"Roman Bagration","List_of_Georgians"
"Ivane Bagration of Mukhrani","List_of_Georgians"
"Ivane Amilakhvari","List_of_Georgians"
"Alexander Imeretinsky","List_of_Georgians"
"Ivane Kazbegi","List_of_Georgians"
"Kote Abkhazi","List_of_Georgians"
"Zakaria Bakradze","List_of_Georgians"
"Giorgi Mazniashvili","List_of_Georgians"
"Giorgi Kvinitadze","List_of_Georgians"
"Joseph Stalin","List_of_Georgians"
"Leo Kereselidze","List_of_Georgians"
"Alexandre Chkheidze","List_of_Georgians"
"Valiko Jugheli","List_of_Georgians"
"Kaikhosro (Kakutsa) Cholokashvili","List_of_Georgians"
"Konstantin Mikeladze","List_of_Georgians"
"Grigor Mikeladze","List_of_Georgians"
"Shalva Maglakelidze","List_of_Georgians"
"Valerian Tevzadze","List_of_Georgians"
"Lavrentiy Beria","List_of_Georgians"
"Konstantin Leselidze","List_of_Georgians"
"Dimitri Amilakhvari","List_of_Georgians"
"Vladimir Janjgava","List_of_Georgians"
"Alexi Inauri","List_of_Georgians"
"Vasilij Shalvovich Kvachantiradze","List_of_Georgians"
"Yaroslav Iosseliani","List_of_Georgians"
"Archil Gelovani","List_of_Georgians"
"Jerzy Tumaniszwili","List_of_Georgians"
"Noe Adamia","List_of_Georgians"
"Meliton Kantaria","List_of_Georgians"
"Geno Adamia","List_of_Georgians"
"John Shalikashvili","List_of_Georgians"
"Peter the Iberian","List_of_Georgians"
"Antim Iverianul","List_of_Georgians"
"Ambrosi","List_of_Georgians"
"Grigol Peradze","List_of_Georgians"
"Elie Melia","List_of_Georgians"
"Ilia II","List_of_Georgians"
"Parsadan Gorgijanidze","List_of_Georgians"
"Ilia Abuladze","List_of_Georgians"
"Malkhaz Abdushelishvili","List_of_Georgians"
"Giuli Alasania","List_of_Georgians"
"Andria Apakidze","List_of_Georgians"
"Zurab Avalishvili","List_of_Georgians"
"Teimuraz Bagrationi","List_of_Georgians"
"Vakhushti Bagrationi","List_of_Georgians"
"Dimitri Bakradze","List_of_Georgians"
"Ivan Beritashvili","List_of_Georgians"
"Arnold Chikobava","List_of_Georgians"
"Levan Chilashvili","List_of_Georgians"
"Juansher Chkareuli","List_of_Georgians"
"Giorgi Chubinashvili","List_of_Georgians"
"Gia Dvali","List_of_Georgians"
"Solomon Dodashvili","List_of_Georgians"
"Revaz Dogonadze","List_of_Georgians"
"Revaz Gabashvili","List_of_Georgians"
"Tamaz Gamkrelidze","List_of_Georgians"
"Vladimir Gigauri","List_of_Georgians"
"Guranda Gvaladze","List_of_Georgians"
"Pavle Ingorokva","List_of_Georgians"
"Nikoloz Janashia","List_of_Georgians"
"Simon Janashia","List_of_Georgians"
"Ivane Javakhishvili","List_of_Georgians"
"Joseph Jordania","List_of_Georgians"
"Sargis Kakabadze","List_of_Georgians"
"Alexander Kartveli","List_of_Georgians"
"Giorgi Kartvelishvili","List_of_Georgians"
"Simon Kaukhchishvili","List_of_Georgians"
"David Lordkipanidze","List_of_Georgians"
"Givi Maisuradze","List_of_Georgians"
"Merab Mamardashvili","List_of_Georgians"
"Guram Mchedlidze","List_of_Georgians"
"Giorgi Melikishvili","List_of_Georgians"
"Roin Metreveli","List_of_Georgians"
"Nikoloz Muskhelishvili","List_of_Georgians"
"Alexander Nadiradze","List_of_Georgians"
"Shalva Nutsubidze","List_of_Georgians"
"Vladimer Papava","List_of_Georgians"
"Mikhail Sabinin","List_of_Georgians"
"Akaki Shanidze","List_of_Georgians"
"Ekvtime Takaishvili","List_of_Georgians"
"Giorgi Tsereteli","List_of_Georgians"
"Grigol Tsereteli","List_of_Georgians"
"Mikheil Tsereteli","List_of_Georgians"
"Vasil Tsereteli","List_of_Georgians"
"Dimitri Uznadze","List_of_Georgians"
"Ilia Vekua","List_of_Georgians"
"Leila Abashidze","List_of_Georgians"
"Veriko Anjaparidze","List_of_Georgians"
"Medea Chakhava","List_of_Georgians"
"Sofiko Chiaureli","List_of_Georgians"
"Ramaz Chkhikvadze","List_of_Georgians"
"Kakhi Kavsadze","List_of_Georgians"
"Vakhtang Kikabidze","List_of_Georgians"
"Zurab Kipshidze","List_of_Georgians"
"Otar Koberidze","List_of_Georgians"
"Avtandil Makharadze","List_of_Georgians"
"Kote Makharadze","List_of_Georgians"
"Merab Ninidze","List_of_Georgians"
"Guram Sagaradze","List_of_Georgians"
"Karlo Sakandelidze","List_of_Georgians"
"Nato Vachnadze","List_of_Georgians"
"Bukhuti Zakariadze","List_of_Georgians"
"Sergo Zakariadze","List_of_Georgians"
"Iago Dekanozishvili","List_of_Georgians"
"Nino Ananiashvili","List_of_Georgians"
"George Balanchine","List_of_Georgians"
"Vakhtang Chabukiani","List_of_Georgians"
"Irma Nioradze","List_of_Georgians"
"Nikolai Tsiskaridze","List_of_Georgians"
"Dimitri Arakishvili","List_of_Georgians"
"Andria Balanchivadze","List_of_Georgians"
"Meliton Balanchivadze","List_of_Georgians"
"Alexandre Basilaia","List_of_Georgians"
"Alexander Borodin","List_of_Georgians"
"Otar Gordeli","List_of_Georgians"
"Vakhtang Kakhidze","List_of_Georgians"
"Giya Kancheli","List_of_Georgians"
"Bidzina Kvernadze","List_of_Georgians"
"Zurab Nadarejshvili","List_of_Georgians"
"Zakaria Paliashvili","List_of_Georgians"
"Otar Taktakishvili","List_of_Georgians"
"Sulkhan Tsintsadze","List_of_Georgians"
"Jemal Gokieli","List_of_Georgians"
"Vakhtang Jordania","List_of_Georgians"
"Jansug Kakhidze","List_of_Georgians"
"Vakhtang Kakhidze","List_of_Georgians"
"Evgeni Mikeladze","List_of_Georgians"
"Ensemble Erisioni","List_of_Georgians"
"Ensemble Georgika","List_of_Georgians"
"Ensemble Rustavi","List_of_Georgians"
"Hamlet Gonashvili","List_of_Georgians"
"Sukhishvili National Ballet","List_of_Georgians"
"Dodo Abashidze","List_of_Georgians"
"Tengiz Abuladze","List_of_Georgians"
"Temur Babluani","List_of_Georgians"
"Mikheil Chiaureli","List_of_Georgians"
"Goderdzi Chokheli","List_of_Georgians"
"Georgi Daneliya","List_of_Georgians"
"Sergi Gvarjaladze","List_of_Georgians"
"Otar Ioseliani","List_of_Georgians"
"Mikhail Kalatozov","List_of_Georgians"
"Marlen Khutsiev","List_of_Georgians"
"Eldar Shengelaia","List_of_Georgians"
"Dito Tsintsadze","List_of_Georgians"
"Paata Burchuladze","List_of_Georgians"
"Lamara Chkonia","List_of_Georgians"
"Giorgi Danelia","List_of_Georgians"
"Tamar Iveri","List_of_Georgians"
"Makvala Kasrashvili","List_of_Georgians"
"Nino Machaidze","List_of_Georgians"
"Badri Maisuradze","List_of_Georgians"
"Natela Nicoli","List_of_Georgians"
