"Paik Nam-June
"Sujin Kang
"Hong 10, professional break dancer
"Halla Pai Huhm
"Ahn Byeong-ki
"Bong Joon-ho
"Hong Sang-soo
"Im Kwon-taek
"Jang Joon-hwan
"Kim Jee-woon
"Kim Ki-duk
"Lee Chang-dong
"Park Chan-wook
"Nelson Shin
"Song Hae-sung
"Yoon Je-kyoon
"Baek Minseok
"Baek Seok
"Bang Hyun-seok
"Chae Ho-ki
"Chan Jeong
"Cheong Chi-yong, poet
"Choi Seung-ho, poet
"Cho Sung-ki, novelist
"Choi Il-nam, novelist
"Choi Soo-cheol
"Chun Woon-young
"Do Jong-hwan, poet
"Gu Hyo-seo
"Ha Geun-chan, author
"Ha Seong-nan, author
"Hailji, author
"Han Bi-ya, travel writer
"Han Chang-hun, author
"Han Kang
"Han Mahlsook, novelist
"Heo Su-gyeong, poet
"Hong Sung-won, author
"Hwang In-suk, poet
"Hwang Ji-u, poet
"Hyun Kil-un
"Jang Eun-jin
"Jang Jeong-il
"Jang Seok-nam, poet
"Jeon Gyeong-rin
"Jeon Sang-guk
"Jeong Do-sang
"Jung Hansuk
"Jung Ihyun
"Jung Mi-kyung
"Kang Chol-hwan, author of The Aquariums of Pyongyang
"Kang Sok-kyong
"Kang Young-sook
"Ko Un
"Kim Byeol-ah
"Kim Eon
"Kim Gi-taek
"Kim Gwangrim
"Kim Gyeong-uk
"Kim Haki
"Kim Hu-ran
"Kim Jae-Young
"Kim Jong-gil
"Kim Ju-yeong
"Kim Kwang-kyu
"Kim Kyung-ju
"Kim Mi-wol
"Kim Sa-in
"Kim Sang-ok
"Kim Sinyong
"Kim Seon-wu
"Kim Seong-dong
"Kim Seung-hee
"Kim Sowol
"Kim Tak-hwan
"Kim Wonu
"Kim Yeong-hyeon
"Kim Yong-man
"Kwak Jae-gu
"Kwon Jeong Saeng
"Kwon Yeo-sun
"Kye Yong-mook
"Lee Eun-sang, poet
"Lee Ho-cheol
"Lee Hye-gyeong (1960)
"Lee Hyeonggi (born 1933)
"Lee In-hwa
"Lee Jangwook, author and poet
"Lee Kang-baek, playwright
"Lee Ki-ho, author
"Lee Mankyo
"Lee Mun-ku, author
"Lee Oyoung, author and critic
"Lee Soon-won
"Lee Sungboo, poet and novelist
"Lee Yuksa
"Lee Yun-gi
"Lee Yuntaek, dramatist and poet
"Ma Jonggi (born 1939)
"Moon Chung-hee
"Moon Taejun
"Nam Jung-hyun
"Oh Kyu-won (born 1947)
"Oh Sangwon, author
"Oh Soo-yeon, novelist
"Oh Taeseok
"Park Chong-hwa, novelist
"Paik Gahuim
"Park Hee-jin
"Park Hyoung-su
"Park Jaesam (born 1933)
"Park Jeong-dae
"Park Mok-wol
"Park Kyung-ni
"Ynhui Park
"Park Sang-ryung
"Park Sangsoon
"Park Taesun
"Park Tae-won
"Park Yeonghan
"Park Yong-rae
"Han Yong-un
"Ra Hee-duk
"Seo Jeong-in
"Seo Hajin
"Shin Yong-mok (born 1974)
"Sim Yunkyung
"So Young-en
"Song Gisuk
"Song Giwon
"Song Sokze
"Song Yeong
"Sung Chan-gyeong (1930–2013)
"Yi In-seong
"Yi Kyoung-ja
"Yi Sang
"Yun Dong-ju
"Andre Kim
"Richard Chai
"Ahn Cheol-Soo
"Cho Yang-ho
"Choi Tae-won
"Chung Ju-yung
"Chung Mong-hun
"David Chang
"Euh Yoon-dae
"Lee Byung-chul
"Lee Kun-Hee
"Shin Kyuk-ho
"Shin Dong-bin
"John Cho
"Gong Yoo
"Jang Keun-suk
"Jung Il-woo
"Jung Joon-ho
"Jun Ji-hyun
"Daniel Dae Kim
"Kim Woo Bin
"Lee Byung-hun
"Lee Dong-wook
"Lee Min-ho (born 1987)
"Lee Jong-suk
"Park Bo-gum
"Song Joong-ki
"Song Hye-kyo
"Fred Armisen
"Ryan Bang
"Won Ho Chung
"Defconn
"H-Eugene
"Margaret Cho
"Haha
"Jeong Hyeong-don
"Jeong Jun-ha
"Ji Sang-ryeol
"Ji Suk-jin
"Kang Ho-dong
"Kim Byung-man
"Kim GuRa
"Kim Yong-man
"Lee Su-geun
"Lee Kyung-kyu
"Park Myeong-su
"Noh Hong-chul
"Park Kyung-lim
"Gil Seong-joon
"Shim Hyung-rae
"Song Sae-byeok
"Yoo Jae-suk
"Hyoni Kang
"Lee Pa-ni
"Sung Hi Lee
"Ju Ji-hoon
"BoA
"Cho Kyuhyun
"Choi Seung-hyun
"Choi Siwon
"Choi Soo-young
"Eunhyuk
"G-Dragon
"Haha
"Heo Ga-yoon
"Hyolyn (Kim Hyo Jung)
"Im Na-yeon
"Im Yoona
"Jeon Jung-kook
"Jessica Jung
"Jung Dae Hyun
"Jung Eun-ji
"Jung Ho-seok
"Insooni
"Kang Dae-sung
"Karen O
"Kim Heechul
"Kim Taeyeon
"Kim Hyo-yeon
"Kim Jaejoong
"Kim Jong-Dae (Chen)
"Kim Junsu
"Kim Nam-joo
"Kim Nam-joon
"Kim Ryeowook
"Kim Seok-jin
"Kim Tae-hyung
"Kwon Yuri
"Lee Donghae
"Lee Hi
"Lee Moon-se
"Lee Seung-hyun
